instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_count/68,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,128,unaffected,True,1.0,358,correct,False
node_count/72,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,337,correct,False
node_count/76,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,159,unaffected,True,1.0,352,correct,False
node_count/80,node_count,degree,zero_shot, 5.,qwen3-8b,qwen3-8b,False,got,5,5,,True,1.0,1.0,False,False,0.0,False,generator,60,unaffected,True,1.0,156,correct,False
node_count/84,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,343,unaffected,True,1.0,816,correct,False
node_count/88,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,118,unaffected,True,1.0,352,correct,False
node_count/92,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,175,unaffected,True,1.0,331,correct,False
node_count/96,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,238,unaffected,True,1.0,580,correct,False
node_count/100,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,120,unaffected,True,1.0,342,correct,False
node_count/104,node_count,degree,zero_shot, 8.,qwen3-8b,qwen3-8b,False,got,8,8,,True,1.0,1.0,False,False,0.0,False,generator,80,unaffected,True,1.0,234,correct,False
node_count/108,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,308,unaffected,True,1.0,583,correct,False
node_count/112,node_count,degree,zero_shot, 5.,qwen3-8b,qwen3-8b,False,got,5,5,,True,1.0,1.0,False,False,0.0,False,generator,143,unaffected,True,1.0,358,correct,False
node_count/116,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,196,unaffected,True,1.0,385,correct,False
node_count/120,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,100,unaffected,True,1.0,328,correct,False
node_count/124,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,130,unaffected,True,1.0,452,correct,False
node_count/128,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,206,unaffected,True,1.0,403,correct,False
node_count/132,node_count,degree,zero_shot, 8.,qwen3-8b,qwen3-8b,False,got,8,8,,True,1.0,1.0,False,False,0.0,False,generator,79,unaffected,True,1.0,212,correct,False
node_count/136,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,168,unaffected,True,1.0,516,correct,False
node_count/140,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,168,unaffected,True,1.0,397,correct,False
node_count/144,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,429,unaffected,True,1.0,1286,correct,True
node_count/148,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,200,unaffected,True,1.0,396,correct,False
node_count/152,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,102,unaffected,True,1.0,294,correct,False
node_count/156,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,337,correct,False
node_count/160,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,161,unaffected,True,1.0,362,correct,False
node_count/164,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,309,unaffected,True,1.0,731,correct,False
node_count/168,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,153,unaffected,True,1.0,547,correct,False
node_count/172,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,182,unaffected,True,1.0,335,correct,False
node_count/176,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,152,unaffected,True,1.0,273,correct,False
node_count/180,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,160,unaffected,True,1.0,303,correct,False
node_count/184,node_count,degree,zero_shot, 18.,qwen3-8b,qwen3-8b,False,got,18,18,,True,1.0,1.0,False,False,0.0,False,generator,155,unaffected,True,1.0,347,correct,False
node_count/188,node_count,degree,zero_shot, 5.,qwen3-8b,qwen3-8b,False,got,5,0,,True,1.0,1.0,False,False,0.0,False,generator,117,unaffected,False,1.0,364,correct,False
node_count/192,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,207,unaffected,True,1.0,608,correct,False
node_count/196,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,249,unaffected,True,1.0,666,correct,False
node_count/200,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,224,unaffected,True,1.0,399,correct,False
node_count/204,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,237,unaffected,True,1.0,632,correct,False
node_count/208,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,166,unaffected,True,1.0,359,correct,False
node_count/212,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,163,unaffected,True,1.0,315,correct,False
node_count/216,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,163,unaffected,True,1.0,315,correct,False
node_count/220,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,197,unaffected,True,1.0,362,correct,False
node_count/224,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,171,unaffected,True,1.0,314,correct,False
node_count/228,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,238,unaffected,True,1.0,580,correct,False
node_count/232,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,176,unaffected,True,1.0,570,correct,False
node_count/236,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,128,unaffected,True,1.0,441,correct,False
node_count/240,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,161,unaffected,True,1.0,303,correct,False
node_count/244,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,206,unaffected,True,1.0,401,correct,False
node_count/248,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,128,unaffected,True,1.0,241,correct,False
node_count/252,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,128,unaffected,True,1.0,241,correct,False
node_count/256,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,201,unaffected,True,1.0,364,correct,False
node_count/260,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,186,unaffected,True,1.0,522,correct,False
node_count/264,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,152,unaffected,True,1.0,273,correct,False
node_count/268,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,337,correct,False
node_count/272,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,228,unaffected,True,1.0,412,correct,False
node_count/276,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,161,unaffected,True,1.0,356,correct,False
node_count/280,node_count,degree,zero_shot, 8.,qwen3-8b,qwen3-8b,False,got,8,8,,True,1.0,1.0,False,False,0.0,False,generator,302,unaffected,True,1.0,887,correct,True
node_count/284,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,152,unaffected,True,1.0,273,correct,False
node_count/288,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,144,unaffected,True,1.0,309,correct,False
node_count/292,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,159,unaffected,True,1.0,352,correct,False
node_count/296,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,365,unaffected,True,1.0,975,correct,True
node_count/300,node_count,degree,zero_shot, 5.,qwen3-8b,qwen3-8b,False,got,5,5,,True,1.0,1.0,False,False,0.0,False,generator,96,unaffected,True,1.0,322,correct,False
node_count/304,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,139,unaffected,True,1.0,283,correct,False
node_count/308,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,194,unaffected,True,1.0,337,correct,False
node_count/312,node_count,degree,zero_shot, 5.,qwen3-8b,qwen3-8b,False,got,5,5,,True,1.0,1.0,False,False,0.0,False,generator,199,unaffected,True,1.0,511,correct,False
node_count/316,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,360,correct,False
node_count/320,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,215,unaffected,True,1.0,619,correct,False
node_count/324,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,146,unaffected,True,1.0,327,correct,False
node_count/328,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,246,unaffected,True,1.0,471,correct,False
node_count/332,node_count,degree,zero_shot, 8.,qwen3-8b,qwen3-8b,False,got,8,8,,True,1.0,1.0,False,False,0.0,False,generator,179,unaffected,True,1.0,532,correct,False
node_count/336,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,337,correct,False
node_count/340,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,202,unaffected,True,1.0,369,correct,False
node_count/344,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,316,unaffected,True,1.0,906,correct,True
node_count/348,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,206,unaffected,True,1.0,401,correct,False
node_count/352,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,202,unaffected,True,1.0,367,correct,False
node_count/356,node_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,154,unaffected,True,1.0,343,correct,False
node_count/360,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,159,unaffected,True,1.0,352,correct,False
node_count/364,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,186,unaffected,True,1.0,630,correct,False
node_count/368,node_count,degree,zero_shot, 10.,qwen3-8b,qwen3-8b,False,got,10,10,,True,1.0,1.0,False,False,0.0,False,generator,200,unaffected,True,1.0,580,correct,False
node_count/372,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,236,unaffected,True,1.0,715,correct,False
node_count/376,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,248,unaffected,True,1.0,674,correct,False
node_count/380,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,312,unaffected,True,1.0,765,correct,False
node_count/384,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,189,unaffected,True,1.0,674,correct,False
node_count/388,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,201,unaffected,True,1.0,364,correct,False
node_count/392,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,224,unaffected,True,1.0,399,correct,False
node_count/396,node_count,degree,zero_shot, 18.,qwen3-8b,qwen3-8b,False,got,18,18,,True,1.0,1.0,False,False,0.0,False,generator,214,unaffected,True,1.0,385,correct,False
node_count/400,node_count,degree,zero_shot, 9.,qwen3-8b,qwen3-8b,False,got,9,9,,True,1.0,1.0,False,False,0.0,False,generator,97,unaffected,True,1.0,303,correct,False
node_count/404,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,196,unaffected,True,1.0,385,correct,False
node_count/408,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,164,unaffected,True,1.0,289,correct,False
node_count/412,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,216,unaffected,True,1.0,371,correct,False
node_count/416,node_count,degree,zero_shot, 15.,qwen3-8b,qwen3-8b,False,got,15,15,,True,1.0,1.0,False,False,0.0,False,generator,418,unaffected,True,1.0,1080,correct,True
node_count/420,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,120,unaffected,True,1.0,356,correct,False
node_count/424,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,238,unaffected,True,1.0,580,correct,False
node_count/428,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,140,unaffected,True,1.0,257,correct,False
node_count/432,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,186,unaffected,True,1.0,369,correct,False
node_count/436,node_count,degree,zero_shot, 19.,qwen3-8b,qwen3-8b,False,got,19,19,,True,1.0,1.0,False,False,0.0,False,generator,158,unaffected,True,1.0,344,correct,False
node_count/440,node_count,degree,zero_shot, 8.,qwen3-8b,qwen3-8b,False,got,8,8,,True,1.0,1.0,False,False,0.0,False,generator,382,unaffected,True,1.0,1068,correct,True
node_count/444,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,163,unaffected,True,1.0,315,correct,False
node_count/448,node_count,degree,zero_shot, 9.,qwen3-8b,qwen3-8b,False,got,9,0,,True,1.0,1.0,False,False,0.0,False,generator,140,unaffected,False,1.0,439,correct,False
node_count/452,node_count,degree,zero_shot, 9.,qwen3-8b,qwen3-8b,False,got,9,9,,True,1.0,1.0,False,False,0.0,False,generator,148,unaffected,True,1.0,357,correct,False
node_count/456,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,206,unaffected,True,1.0,403,correct,False
node_count/460,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,162,unaffected,True,1.0,337,correct,False
node_count/464,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,160,unaffected,True,1.0,303,correct,False
node_count/468,node_count,degree,zero_shot, 12.,qwen3-8b,qwen3-8b,False,got,12,12,,True,1.0,1.0,False,False,0.0,False,generator,156,unaffected,True,1.0,481,correct,False
node_count/472,node_count,degree,zero_shot, 6.,qwen3-8b,qwen3-8b,False,got,6,6,,True,1.0,1.0,False,False,0.0,False,generator,117,unaffected,True,1.0,329,correct,False
node_count/476,node_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,172,unaffected,True,1.0,319,correct,False
node_count/480,node_count,degree,zero_shot, 17.,qwen3-8b,qwen3-8b,False,got,17,17,,True,1.0,1.0,False,False,0.0,False,generator,201,unaffected,True,1.0,364,correct,False
node_count/484,node_count,degree,zero_shot, 18.,qwen3-8b,qwen3-8b,False,got,18,18,,True,1.0,1.0,False,False,0.0,False,generator,214,unaffected,True,1.0,383,correct,False
node_count/488,node_count,degree,zero_shot, 7.,qwen3-8b,qwen3-8b,False,got,7,7,,True,1.0,1.0,False,False,0.0,False,generator,122,unaffected,True,1.0,413,correct,False
node_count/492,node_count,degree,zero_shot, 16.,qwen3-8b,qwen3-8b,False,got,16,16,,True,1.0,1.0,False,False,0.0,False,generator,206,unaffected,True,1.0,403,correct,False
node_count/496,node_count,degree,zero_shot, 13.,qwen3-8b,qwen3-8b,False,got,13,13,,True,1.0,1.0,False,False,0.0,False,generator,178,unaffected,True,1.0,567,correct,False
edge_count/0,edge_count,degree,zero_shot, 115.,qwen3-8b,qwen3-8b,False,got,115,1,,True,1.0,1.0,False,False,0.0,False,generator,968,unaffected,True,1.0,1879,correct,False
edge_count/4,edge_count,degree,zero_shot, 11.,qwen3-8b,qwen3-8b,False,got,11,11,,True,1.0,1.0,False,False,0.0,False,generator,290,unaffected,True,1.0,846,correct,False
edge_count/8,edge_count,degree,zero_shot, 32.,qwen3-8b,qwen3-8b,False,got,32,32,,True,1.0,1.0,False,False,0.0,False,generator,338,unaffected,True,1.0,747,correct,False
edge_count/12,edge_count,degree,zero_shot, 51.,qwen3-8b,qwen3-8b,False,got,52,52,,True,0.0,0.0,False,False,1.0,False,generator,281,unaffected,True,1.0,675,wrong,False
edge_count/16,edge_count,degree,zero_shot, 45.,qwen3-8b,qwen3-8b,False,got,45,45,,True,1.0,1.0,False,False,0.0,False,generator,584,unaffected,True,1.0,1145,correct,False
edge_count/20,edge_count,degree,zero_shot, 37.,qwen3-8b,qwen3-8b,False,got,40,40,,True,0.0,0.0,False,False,3.0,False,generator,320,unaffected,True,1.0,762,wrong,False
edge_count/24,edge_count,degree,zero_shot, 32.,qwen3-8b,qwen3-8b,False,got,32,32,,True,1.0,1.0,False,False,0.0,False,generator,274,unaffected,True,1.0,690,correct,False
edge_count/28,edge_count,degree,zero_shot, 35.,qwen3-8b,qwen3-8b,False,got,35,35,,True,1.0,1.0,False,False,0.0,False,generator,590,unaffected,True,1.0,1153,correct,False
edge_count/32,edge_count,degree,zero_shot, 62.,qwen3-8b,qwen3-8b,False,got,62,2,,True,1.0,1.0,False,False,0.0,False,generator,514,unaffected,True,1.0,1044,correct,False
edge_count/36,edge_count,degree,zero_shot, 20.,qwen3-8b,qwen3-8b,False,got,20,20,,True,1.0,1.0,False,False,0.0,False,generator,283,unaffected,True,1.0,703,correct,False
edge_count/40,edge_count,degree,zero_shot, 20.,qwen3-8b,qwen3-8b,False,got,22,22,,True,0.0,0.0,False,False,2.0,False,generator,268,unaffected,True,1.0,732,wrong,False
edge_count/44,edge_count,degree,zero_shot, 52.,qwen3-8b,qwen3-8b,False,got,52,52,,True,1.0,1.0,False,False,0.0,False,generator,554,unaffected,True,1.0,1114,correct,False
edge_count/48,edge_count,degree,zero_shot, 3.,qwen3-8b,qwen3-8b,False,got,3,3,,True,1.0,1.0,False,False,0.0,False,generator,343,unaffected,True,1.0,942,correct,False
edge_count/52,edge_count,degree,zero_shot, 45.,qwen3-8b,qwen3-8b,False,got,45,10,,True,1.0,1.0,False,False,0.0,False,generator,261,unaffected,True,1.0,770,correct,False
edge_count/56,edge_count,degree,zero_shot, 98.,qwen3-8b,qwen3-8b,False,got,98,98,,True,1.0,1.0,False,False,0.0,False,generator,573,unaffected,True,1.0,1121,correct,False
edge_count/60,edge_count,degree,zero_shot, 40.,qwen3-8b,qwen3-8b,False,got,40,40,,True,1.0,1.0,False,False,0.0,False,generator,338,unaffected,True,1.0,747,correct,False
edge_count/64,edge_count,degree,zero_shot, 4.,qwen3-8b,qwen3-8b,False,got,6,6,,True,0.0,0.0,False,False,2.0,False,generator,413,unaffected,True,1.0,985,wrong,False
edge_count/68,edge_count,degree,zero_shot, 14.,qwen3-8b,qwen3-8b,False,got,14,14,,True,1.0,1.0,False,False,0.0,False,generator,499,unaffected,True,1.0,1288,correct,False
edge_count/72,edge_count,degree,zero_shot, 50.,qwen3-8b,qwen3-8b,False,got,50,50,,True,1.0,1.0,False,False,0.0,False,generator,304,unaffected,True,1.0,734,correct,False
edge_count/76,edge_count,degree,zero_shot, 111.,qwen3-8b,qwen3-8b,False,got,106,106,,True,0.0,0.0,False,False,5.0,False,generator,580,unaffected,True,1.0,1139,wrong,False
edge_count/80,edge_count,degree,zero_shot, 4.,qwen3-8b,qwen3-8b,False,got,4,4,,True,1.0,1.0,False,False,0.0,False,generator,303,unaffected,True,1.0,746,correct,False
edge_count/84,edge_count,degree,zero_shot, 21.,qwen3-8b,qwen3-8b,False,got,21,21,,True,1.0,1.0,False,False,0.0,False,generator,267,unaffected,True,1.0,684,correct,False
edge_count/88,edge_count,degree,zero_shot, 0.,qwen3-8b,qwen3-8b,False,got,0,0,,True,1.0,1.0,False,False,0.0,False,generator,133,unaffected,False,1.0,469,correct,False
edge_count/92,edge_count,degree,zero_shot, 29.,qwen3-8b,qwen3-8b,False,got,30,30,,True,0.0,0.0,False,False,1.0,False,generator,320,unaffected,True,1.0,762,wrong,False
